 Tables of Bolometric Corrections Derived from the 2008 MARCS model atmospheres
 31 Teffs        12 log gs       12 [Fe/H]s       5 BC values   E(B-V) = 0.000
 2600. 2700. 2800. 2900. 3000. 3100. 3200. 3300. 3400. 3500. 3600. 3700. 3800.
 3900. 4000. 4250. 4500. 4750. 5000. 5250. 5500. 5750. 6000. 6250. 6500. 6750.
 7000. 7250. 7500. 7750. 8000.
 0.0 0.5 1.0 1.5 2.0 2.5 3.0 3.5 4.0 4.5 5.0 5.5
  19  20  21  22  24  30  31  31  31  31  31  19
 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -5.1097 -4.8073 -4.5379 -4.2948 -4.0693 -3.5396 -3.1906 -2.7992 -2.3836
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -7.6945 -7.6959 -7.6980 -7.6936 -7.6772 -7.6401 -7.5742 -7.4729 -7.3317 -7.1522
 -6.9367 -6.6856 -6.4039 -6.1044 -5.8030 -5.0632 -4.3549 -3.6894 -3.0925
 -7.1878 -7.1677 -7.1568 -7.1454 -7.1252 -7.0893 -7.0302 -6.9396 -6.8116 -6.6437
 -6.4339 -6.1839 -5.9022 -5.6060 -5.3094 -4.6029 -3.9489 -3.3578 -2.8504 -2.4392
 -6.8219 -6.7499 -6.7056 -6.6749 -6.6446 -6.6049 -6.5472 -6.4643 -6.3494 -6.1979
 -6.0060 -5.7729 -5.5051 -5.2197 -4.9335 -4.2603 -3.6532 -3.1161 -2.6598 -2.2907
 -2.0136
 -6.6920 -6.5340 -6.4136 -6.3280 -6.2665 -6.2125 -6.1502 -6.0699 -5.9649 -5.8295
 -5.6589 -5.4500 -5.2044 -4.9351 -4.6604 -4.0144 -3.4416 -2.9392 -2.5154 -2.1735
 -1.9147 -1.7328
 -6.7648 -6.5199 -6.2991 -6.1502 -6.0401 -5.9471 -5.8641 -5.7761 -5.6720 -5.5457
 -5.3921 -5.2065 -4.9858 -4.7359 -4.4731 -3.8462 -3.2958 -2.8159 -2.4106 -2.0841
 -1.8351 -1.6600 -1.5418 -1.4601
 -7.0043 -6.6666 -6.3642 -6.1174 -5.9223 -5.7742 -5.6671 -5.5802 -5.4811 -5.3563
 -5.2070 -5.0340 -4.8344 -4.6056 -4.3561 -3.7416 -3.2028 -2.7364 -2.3404 -2.0202
 -1.7743 -1.5992 -1.4827 -1.4058 -1.3533 -1.3148 -1.2847 -1.2592 -1.2342 -1.2043
 -7.3840 -6.9378 -6.5578 -6.2354 -5.9653 -5.7425 -5.5612 -5.4155 -5.2992 -5.1973
 -5.0796 -4.9251 -4.7383 -4.5275 -4.2942 -3.6898 -3.1537 -2.6937 -2.3015 -1.9806
 -1.7317 -1.5511 -1.4303 -1.3528 -1.3031 -1.2699 -1.2468 -1.2293 -1.2147 -1.1998
 -1.1798
 -7.8977 -7.3364 -6.8629 -6.4622 -6.1213 -5.8317 -5.5873 -5.3812 -5.2059 -5.0538
 -4.9190 -4.7926 -4.6514 -4.4749 -4.2660 -3.6827 -3.1432 -2.6831 -2.2906 -1.9647
 -1.7078 -1.5167 -1.3861 -1.3028 -1.2516 -1.2203 -1.2012 -1.1894 -1.1815 -1.1754
 -1.1690
 -8.5997 -7.9002 -7.3064 -6.8045 -6.3797 -6.0180 -5.7084 -5.4427 -5.2139 -5.0140
 -4.8352 -4.6721 -4.5215 -4.3753 -4.2146 -3.7046 -3.1629 -2.6971 -2.3010 -1.9681
 -1.6998 -1.4949 -1.3500 -1.2562 -1.1995 -1.1669 -1.1496 -1.1413 -1.1384 -1.1384
 -1.1392
 -9.4637 -8.6446 -7.9192 -7.2997 -6.7697 -6.3183 -5.9319 -5.6002 -5.3131 -5.0628
 -4.8417 -4.6425 -4.4596 -4.2897 -4.1298 -3.7144 -3.2181 -2.7437 -2.3404 -1.9987
 -1.7167 -1.4946 -1.3307 -1.2202 -1.1520 -1.1132 -1.0938 -1.0863 -1.0863 -1.0905
 -1.0967
-10.3755 -9.4714 -8.6543 -7.9253 -7.2900 -6.7382 -6.2619 -5.8518 -5.4980 -5.1911
 -4.9223 -4.6840 -4.4690 -4.2722 -4.0894 -3.6812 -3.2647 -2.8120 -2.3993 -2.0475
 -1.7522 -1.5128 -1.3288 -1.1977 -1.1128 -1.0627 -1.0369 -1.0269 -1.0270 -1.0334
 -1.0433
-11.2595-10.3019 -9.4212 -8.6193 -7.9017 -7.2620 -6.6976 -6.2029 -5.7729 -5.4007
 -5.0772 -4.7934 -4.5415 -4.3148 -4.0934 -3.6050 -3.3027 -2.9020 -2.4777
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -7.6812 -7.6953 -7.7036 -7.7001 -7.6804 -7.6360 -7.5588 -7.4438 -7.2938 -7.1186
 -6.9265 -6.7094 -6.4638 -6.1936 -5.9095 -5.1849 -4.4829 -3.8260 -3.2365
 -7.1562 -7.1590 -7.1611 -7.1559 -7.1369 -7.0989 -7.0358 -6.9400 -6.8086 -6.6458
 -6.4548 -6.2357 -5.9871 -5.7170 -5.4364 -4.7417 -4.0852 -3.4933 -2.9818 -2.5571
 -6.7371 -6.7111 -6.6962 -6.6823 -6.6609 -6.6257 -6.5705 -6.4890 -6.3761 -6.2303
 -6.0528 -5.8441 -5.6059 -5.3455 -5.0752 -4.4135 -3.7995 -3.2526 -2.7871 -2.4050
 -2.1066
 -6.5120 -6.4122 -6.3490 -6.3075 -6.2730 -6.2338 -6.1814 -6.1088 -6.0106 -5.8827
 -5.7234 -5.5326 -5.3111 -5.0656 -4.8076 -4.1745 -3.5940 -3.0782 -2.6407 -2.2848
 -2.0064 -1.8029
 -6.5334 -6.3365 -6.1948 -6.0863 -6.0038 -5.9406 -5.8807 -5.8093 -5.7193 -5.6055
 -5.4637 -5.2922 -5.0904 -4.8617 -4.6166 -4.0053 -3.4485 -2.9548 -2.5341 -2.1927
 -1.9258 -1.7295 -1.5935 -1.4991
 -6.7561 -6.4470 -6.1971 -6.0041 -5.8625 -5.7605 -5.6790 -5.6010 -5.5098 -5.4006
 -5.2697 -5.1141 -4.9310 -4.7203 -4.4885 -3.8941 -3.3512 -2.8725 -2.4616 -2.1263
 -1.8639 -1.6688 -1.5336 -1.4431 -1.3811 -1.3356 -1.3000 -1.2699 -1.2406 -1.2067
 -7.0897 -6.6943 -6.3590 -6.0787 -5.8504 -5.6687 -5.5290 -5.4269 -5.3457 -5.2559
 -5.1384 -4.9926 -4.8224 -4.6285 -4.4113 -3.8322 -3.2955 -2.8254 -2.4198 -2.0845
 -1.8203 -1.6212 -1.4815 -1.3894 -1.3296 -1.2894 -1.2607 -1.2389 -1.2207 -1.2022
 -1.1782
 -7.5519 -7.0528 -6.6299 -6.2714 -5.9696 -5.7180 -5.5108 -5.3421 -5.2052 -5.0914
 -4.9888 -4.8793 -4.7412 -4.5696 -4.3716 -3.8123 -3.2771 -2.8097 -2.4056 -2.0665
 -1.7952 -1.5876 -1.4388 -1.3398 -1.2775 -1.2387 -1.2143 -1.1982 -1.1870 -1.1776
 -1.1679
 -8.2052 -7.5649 -7.0273 -6.5747 -6.1931 -5.8707 -5.5987 -5.3700 -5.1772 -5.0118
 -4.8656 -4.7326 -4.6074 -4.4772 -4.3230 -3.8228 -3.2881 -2.8185 -2.4128 -2.0677
 -1.7858 -1.5662 -1.4047 -1.2948 -1.2258 -1.1850 -1.1620 -1.1495 -1.1431 -1.1400
 -1.1382
 -9.0821 -8.2926 -7.6088 -7.0327 -6.5480 -6.1392 -5.7933 -5.4990 -5.2474 -5.0306
 -4.8402 -4.6687 -4.5108 -4.3640 -4.2242 -3.8319 -3.3342 -2.8596 -2.4495 -2.0969
 -1.8021 -1.5664 -1.3878 -1.2617 -1.1803 -1.1321 -1.1063 -1.0944 -1.0908 -1.0921
 -1.0957
-10.0770 -9.1734 -8.3673 -7.6567 -7.0517 -6.5366 -6.0995 -5.7272 -5.4086 -5.1341
 -4.8948 -4.6830 -4.4918 -4.3161 -4.1532 -3.7851 -3.3808 -2.9225 -2.5057 -2.1450
 -1.8377 -1.5855 -1.3882 -1.2428 -1.1443 -1.0836 -1.0506 -1.0354 -1.0318 -1.0353
 -1.0426
-11.0532-10.0857 -9.1977 -8.3973 -7.6839 -7.0636 -6.5263 -6.0638 -5.6663 -5.3246
 -5.0286 -4.7699 -4.5406 -4.3340 -4.1100 -3.6824 -3.4279 -3.0072 -2.5814
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -7.6961 -7.7151 -7.7237 -7.7159 -7.6885 -7.6325 -7.5390 -7.4053 -7.2463 -7.0776
 -6.9036 -6.7172 -6.5075 -6.2705 -6.0086 -5.3079 -4.6081 -3.9557 -3.3760
 -7.1622 -7.1761 -7.1832 -7.1779 -7.1554 -7.1107 -7.0384 -6.9315 -6.7939 -6.6358
 -6.4628 -6.2724 -6.0582 -5.8190 -5.5600 -4.8845 -4.2245 -3.6247 -3.1106 -2.6769
 -6.7154 -6.7141 -6.7135 -6.7064 -6.6870 -6.6503 -6.5919 -6.5056 -6.3895 -6.2474
 -6.0838 -5.8998 -5.6924 -5.4614 -5.2126 -4.5698 -3.9495 -3.3894 -2.9133 -2.5203
 -2.2058
 -6.4064 -6.3641 -6.3393 -6.3201 -6.2970 -6.2631 -6.2131 -6.1413 -6.0436 -5.9191
 -5.7698 -5.5976 -5.4023 -5.1839 -4.9475 -4.3357 -3.7497 -3.2191 -2.7667 -2.3972
 -2.1036 -1.8802
 -6.3440 -6.2076 -6.1103 -6.0453 -5.9994 -5.9576 -5.9085 -5.8442 -5.7594 -5.6507
 -5.5170 -5.3592 -5.1776 -4.9731 -4.7495 -4.1633 -3.6038 -3.0967 -2.6600 -2.3034
 -2.0214 -1.8063 -1.6515 -1.5414
 -6.5006 -6.2514 -6.0658 -5.9326 -5.8318 -5.7512 -5.6855 -5.6186 -5.5387 -5.4404
 -5.3202 -5.1767 -5.0094 -4.8189 -4.6081 -4.0430 -3.5008 -3.0118 -2.5863 -2.2354
 -1.9578 -1.7451 -1.5910 -1.4850 -1.4118 -1.3589 -1.3175 -1.2829 -1.2490 -1.2107
 -6.8113 -6.4646 -6.1757 -5.9430 -5.7615 -5.6249 -5.5260 -5.4521 -5.3788 -5.2878
 -5.1760 -5.0434 -4.8891 -4.7126 -4.5144 -3.9685 -3.4368 -2.9593 -2.5417 -2.1917
 -1.9122 -1.6969 -1.5390 -1.4302 -1.3584 -1.3104 -1.2761 -1.2500 -1.2281 -1.2059
 -1.1780
 -7.2275 -6.7868 -6.4123 -6.0959 -5.8336 -5.6197 -5.4486 -5.3159 -5.2165 -5.1343
 -5.0486 -4.9410 -4.8048 -4.6432 -4.4596 -3.9348 -3.4093 -2.9373 -2.5236 -2.1714
 -1.8854 -1.6623 -1.4964 -1.3806 -1.3053 -1.2579 -1.2279 -1.2074 -1.1926 -1.1805
 -1.1677
 -7.8009 -7.2369 -6.7602 -6.3571 -6.0168 -5.7317 -5.4952 -5.3008 -5.1421 -5.0107
 -4.8970 -4.7928 -4.6876 -4.5653 -4.4144 -3.9306 -3.4102 -2.9393 -2.5260 -2.1695
 -1.8739 -1.6398 -1.4627 -1.3365 -1.2536 -1.2031 -1.1739 -1.1573 -1.1476 -1.1416
 -1.1372
