#** Please see  supplementary file "Update.log" for a record of recent changes and the date of the last update **
#** Please see supplementary file "References.dat" for a numbered list of all references (final column of this file) **
#** Please let me know via email if you spot any errors or omissions in this file **
#
#** Systems with an asterix (*) preceding their name are objects whose nature (globular cluster, dwarf galaxy, tidal remnant, asterism, etc) is ambiguous
#
#** Systems where the parameter value is listed as "nines" indicate that no value is known **
#** Systems where the parameter has a value but the errors are listed as "nines" indicate that the parameter value is highly uncertain **
#** (Note that the information for the non-dwarf galaxies - the Galaxy, M31, M33, NGC55, NGC300 - and the Magellanic Clouds is incomplete and not updated regularly) **
#
#Galaxy Name
#Right Ascension (hours minutes seconds) 
#Declination (degrees arcminutes arcseconds)
#Foreground reddening, E(B-V), measured directly from the Schlegel et al 1998 maps (they do not include the recalibration by Schlafly & Finbiener 2011)
#Distance Modulus, (m-M)o err+ err-  
#Heliocentric radial velocity, vh(km/s) err+ err- 
#Apparent V magnitude in Vega mags, Vmag err+ err- 
#Position Angle of major axis in degrees measured east from north, PA err+ err- 
#Projected ellipticity, e=1-b/a err+ err- 
#Central V surface brightness, muVo(mag/sq.arcsec) err+ err-
#Half-light radius measured on major axis, rh(arcmins) err+ err-
#Stellar radial velocity dispersion, sigma_s(km/s) err+ err-
#Stellar peak/max rotation velocity, vrot_s(km/s) err+ err-
#Mass of HI (calculated for the adopted distance modulus), M_HI (10^6M_sun)
#HI radial velocity dispersion, sigma_g(km/s) err+ err-
#HI peak/max rotation velocity, vrot_g(km/s) err+ err-
#Stellar mean metallicity in dex, [Fe/H] err+ err-
#Flag, F, for technique used to measure metallicity: 1=High res. spectroscopy; 2=Spectral synthesis; 3=CaT calibration; 4=CMD modelling; 5=Isochrones; 6=color of red giant branch
#References, numbers refer to list given in supplementary file "References.dat"                                                                                                                                                             
#GalaxyName         RA         Dec       EB-V  (m-M)o          vh(km/s)         Vmag         PA              e=1-b/a        muVo         rh(arcmins)        sigma_s(km/s)  vrot_s(km/s)   MHI  sigma_g(km/s)  vrot_g(km/s)    [Fe/H]          F References
#1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890
Pegasus dIrr       23 28 36.3  14 44 35 0.068 24.82 0.07 0.07 -179.5  1.5  1.5 12.6 0.2 0.2 120.0  2.0  2.0 0.46 0.02 0.02 22.8 9.9 9.9   2.10  0.04  0.04 12.3  1.2  1.1 10.0  0.3  0.3  5.9  9.0 99.9 99.9  21.0 99.9 99.9 -1.40 0.20 0.20 5 (40)(69)(41)(63)(217)
Leo T               9 34 53.4  17  3  5 0.031 23.10 0.10 0.10   38.1  2.0  2.0 15.1 0.5 0.5   0.0 99.9 99.9 0.00 9.99 9.99 24.8 0.6 0.6   0.99  0.06  0.06  7.5  1.6  1.6 99.9 99.9 99.9 0.28  6.9  1.0  1.0  00.0 00.0 00.0 -2.02 0.05 0.05 2 (70)(8)(111)(153)(179)(180)
WLM                 0  1 58.2 -15 27 39 0.038 24.85 0.08 0.08 -130.0  1.0  1.0 10.6 0.1 0.1 179.0  2.0  2.0 0.55 0.05 0.10 23.7 9.9 9.9   8.62  0.26  0.26 17.5  2.0  2.0 17.0  1.0  1.0 61.0  4.5  1.0  1.0  30.0  3.0  3.0 -1.28 0.02 0.02 3 (40)(71)(41)(154)(205)
Andromeda XVIII     0  2 14.5  45  5 20 0.106 25.42 0.07 0.08 -332.1  2.7  2.7 16.0 9.9 9.9 999.9 99.9 99.9 9.99 9.99 9.99 25.6 9.9 9.9   0.92  0.06  0.06  9.7  2.3  2.3 99.9 99.9 99.9 99.9 99.9 99.9 99.9  99.9 99.9 99.9 -1.40 0.30 0.30 3 (51)(201)(202)(207)	  
Leo A               9 59 26.5  30 44 47 0.021 24.51 0.12 0.12   24.0  1.5  1.5 12.4 0.2 0.2 114.0  5.0  5.0 0.40 0.03 0.03 22.8 9.9 9.9   2.15  9.99  9.99  6.7  1.4  1.2 00.0 00.0 00.0 11.0  9.3  1.4  1.4  00.0 00.0 00.0 -1.40 0.20 0.20 4 (72)(73)(41)(112)(155)(198)(217)
Aquarius           20 46 51.8 -12 50 53 0.051 25.15 0.08 0.08 -137.7  2.1  2.1 14.5 0.1 0.1  98.7  1.0  1.0 0.50 0.10 0.10 23.6 0.2 0.2   1.47  0.04  0.04  7.9  1.9  1.6 99.9 99.9 99.9  4.1  5.8  0.1  0.1  00.0 00.0 00.0 -1.30 0.20 0.20 5 (40)(69)(113)(217)
Tucana             22 41 49.6 -64 25 10 0.031 24.74 0.12 0.12  194.0  4.3  4.3 15.2 0.2 0.2  97.0  2.0  2.0 0.48 0.03 0.03 25.0 0.1 0.1   1.10  0.20  0.20 15.8  4.1  3.1 16.0 99.9 99.9 00.0 00.0 00.0 00.0  00.0 00.0 00.0 -1.95 0.15 0.15 3 (74)(75)(114)(130)
Sagittarius dIrr   19 29 59.0 -17 40 51 0.124 25.14 0.18 0.18  -78.5  1.0  1.0 13.6 0.2 0.2  90.0 99.9 99.9 0.50 9.99 9.99 23.9 0.2 0.2   0.91  0.05  0.05 99.9 99.9 99.9 99.9 99.9 99.9  8.8 10.0  1.0  1.0   0.0  0.0  0.0 -2.10 0.20 0.20 5 (76)(60)(115)
UGC 4879            9 16  2.2  52 50 24 0.016 25.67 0.04 0.04  -29.2  1.6  1.3 13.2 0.2 0.2  84.2 10.5 10.5 0.44 0.04 0.04 21.2 0.2 0.2   0.41  0.04  0.04  9.6  1.3  1.2 99.9 99.9 99.9 0.95 11.0  1.1  1.1  00.0 00.0 00.0 -1.58 0.06 0.06 2 (78)(79)(77)(200)(213)(217)
Antlia B           09 48 56.1 -25 59 24 0.069 25.56 0.16 0.16  376.0  2.0  2.0 15.9 0.6 0.6   4.0 12.0 12.0 0.30 0.05 0.05 99.9 9.9 9.9   0.72  0.07  0.07 99.9 99.9 99.9 99.9 99.9 99.9 0.28 0.02 0.02 99.9 999.9 99.9 99.9 -2.00 9.99 9.99 5 (224)          
NGC 3109           10  3  6.9 -26  9 35 0.067 25.57 0.08 0.08  403.0  2.0  2.0 10.7 0.1 0.1  91.5  1.0  1.0 0.82 0.01 0.01 22.6 0.1 0.1   4.30  0.10  0.10 99.9 99.9 99.9 99.9 99.9 99.9 450. 10.0 99.9 99.9  72.4  0.5  0.5 -1.84 0.20 0.20 6 (80)(67)(116)(156)(81)(157)
Sextans B          10  0  0.1   5 19 56 0.031 25.77 0.03 0.03  304.0  1.0  1.0 11.3 0.2 0.2 110.0  2.0  2.0 0.31 0.03 0.03 21.9 0.3 0.3   1.06  0.10  0.10  8.0 99.9 99.9 90.0 99.9 99.9 51.0 18.0 99.9 99.9  71.0 99.9 99.9  9.99 9.99 9.99 9 (59)(63)(41)(117)(158)
Antlia             10  4  4.1 -27 19 52 0.079 25.65 0.10 0.10  362.0  2.0  2.0 15.2 0.2 0.2 135.0  5.0  5.0 0.40 0.04 0.04 23.9 0.2 0.2   1.20  0.12  0.12 99.9 99.9 99.9 99.9 99.9 99.9 0.73  6.4  0.7  0.7  99.9 99.9 99.9 -1.60 0.10 0.10 6 (59)(81)(118)(117)(81)
Sextans A          10 11  0.8  -4 41 34 0.045 25.78 0.08 0.08  324.0  2.0  2.0 11.5 0.1 0.1   0.0  1.0  1.0 0.17 0.02 0.02 22.8 9.9 9.9   2.47  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 77.0  8.0  1.0  1.0  20.0  2.0  2.0 -1.85 9.99 9.99 6 (59)(67)(41)(119)(159)(199)
Leo P              10 21 45.1  18 05 17 0.108 26.05 0.20 0.20   264.0  2.0  2.0 16.9 0.1 0.1 999.9 99.9 99.9 9.99 9.99 9.99 99.9 9.9 9.9  99.99  9.99  9.99 99.9  9.9  9.9 99.9 99.9 99.9 0.94 99.9 99.9 99.9   9.0  1.5  1.5  9.99 9.99 9.99 9 (211)(218)
ESO 410- G 005      0 15 31.6 -32 10 48 0.014 26.42 0.04 0.04  999.9  9.9  9.9 14.9 0.3 0.3  57.0 99.9 99.9 0.37 9.99 9.99 22.2 0.2 0.2   0.50  0.05  0.05 99.9 99.9 99.9 99.9 99.9 99.9 0.73 14.2  0.6  0.6  99.9 99.9 99.9 -1.93 0.20 0.20 6 (59)(121)(117)(161)
KKR 25             16 13 48.0  54 22 16 0.009 26.42 0.07 0.07  -65.0 15.0 15.0 15.5 0.2 0.2 999.9 99.9 99.9 0.49 0.03 0.03 24.0 0.2 0.2   0.47  0.03  0.03 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9  99.9 99.9 99.9 -2.10 0.30 0.30 6 (59)(120)(203)
NGC 55              0 14 53.6 -39 11 48 0.013 26.43 0.12 0.12  129.0  2.0  2.0  7.9 0.1 0.1 108.0  2.0  2.0 0.83 0.01 0.01 19.3 9.9 9.9   5.16  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 1300 99.9 99.9 99.9  86.0  6.0  6.0  9.99 9.99 9.99 9 (85)(67)(41)(162)
ESO 294- G 010      0 26 33.4 -41 51 19 0.006 26.54 0.04 0.04  117.0  5.0  5.0 15.3 0.3 0.3   8.0 99.9 99.9 0.51 9.99 9.99 22.3 0.2 0.2   0.42  0.04  0.04 99.9 99.9 99.9 99.9 99.9 99.9 0.34  9.7  0.9  0.9  99.9 99.9 99.9 -1.48 0.17 0.17 6 (59)(86)(121)(117)(161)
NGC 300             0 54 53.5 -37 41  4 0.013 26.59 0.06 0.06  146.0  2.0  2.0  8.1 0.1 0.1 111.0  2.0  2.0 0.29 0.01 0.01 21.0 9.9 9.9   5.00  9.99  9.99 99.9 99.9 99.9 80.0  5.0  5.0 1800 13.0  5.0  5.0  98.8  3.1  3.1  9.99 9.99 9.99 9 (59)(67)(41)(164)(165)
IC 5152            22  2 41.5 -51 17 47 0.025 26.45 0.05 0.05  122.0  2.0  2.0 10.9 9.9 9.9 100.0  2.0  2.0 0.38 0.02 0.02 20.1 9.9 9.9   0.97  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 87.  99.9 99.9 99.9  99.9 99.9 99.9  9.99 9.99 9.99 9 (59)(67)(41)
KKH 98             23 45 34.0  38 43  4 0.123 27.01 0.09 0.09 -136.9  1.0  1.0 15.2 0.3 0.3 175.0  1.0  1.0 0.41 0.01 0.01 22.8 0.2 0.2   0.64  0.06  0.06 99.9 99.9 99.9 99.9 99.9 99.9  6.6 99.9 99.9 99.9  99.9 99.9 99.9 -1.94 0.25 0.25 6 (59)(84)(117)(119)(90)
UKS 2323-326       23 26 27.5 -32 23 20 0.015 26.72 0.09 0.09   62.0  5.0  5.0 13.5 0.2 0.2 120.0  4.0  4.0 0.10 0.01 0.01 22.9 0.2 0.2   0.90  0.10  0.10 99.9 99.9 99.9 99.9 99.9 99.9 17.0 99.9 99.9 99.9  99.9 99.9 99.9 -1.68 0.19 0.19 6 (59)(87)(122)(119)(166)(117)
KK 258             22 40 43.9 -30 47 59 0.011 26.85 0.07 0.07   92.0  5.0  5.0 16.3 9.9 9.9 999.9 99.9 99.9 0.50 9.99 9.99 26.0 9.9 9.9   9.99  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 999.9 99.9 99.9 -1.60 9.99 9.99 4 (219)(220)
KKR 3              14  7 10.5  35  3 37 0.014 26.70 0.12 0.12   63.3  1.8  1.8 17.2 0.3 0.3   0.0  1.0  1.0 0.05 0.01 0.01 23.8 0.2 0.2   0.36  0.04  0.04 99.9 99.9 99.9 99.9 99.9 99.9  2.5  7.5  0.5  0.5  00.0 00.0 00.0 -2.02 0.25 0.25 6 (59)(88)(117)(119)
KKs3                2 24 44.4 -73 30 51 0.045 26.63 0.07 0.07  316.0  7.0  7.0 14.5 0.1 0.1 999.9 99.9 99.9 0.60 9.99 9.99 24.9 0.1 0.1   0.57  0.06  0.06 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 99.9 999.9 99.9 99.9 -1.90 9.99 9.99 4 (233)(234)(220)         
GR 8               12 58 40.4  14 13  3 0.026 26.69 0.12 0.12  213.9  2.5  2.5 14.5 0.2 0.2  61.0  2.0  2.0 0.20 0.05 0.05 22.6 0.2 0.2   0.32  0.04  0.04 99.9 99.9 99.9 99.9 99.9 99.9 11.0  7.0  0.2  0.2  00.0 00.0 00.0  9.99 9.99 9.99 9 (59)(69)(123)(124)
UGC 9128           14 15 56.5  23  3 19 0.023 26.80 0.04 0.04  152.0  1.0  1.0 14.4 0.3 0.3  46.0  2.0  2.0 0.40 0.05 0.05 22.6 0.2 0.2   0.64  0.07  0.07 99.9 99.9 99.9 99.9 99.9 99.9 18.0 15.0 99.9 99.9  56.0 99.9 99.9 -2.33 0.24 0.24 6 (59)(63)(124)(117)
UGC 8508           13 30 44.4  54 54 36 0.015 27.06 0.03 0.03   56.0  5.0  5.0 13.7 0.1 0.1 120.0  2.0  2.0 0.45 0.05 0.05 21.5 0.2 0.2   0.42  0.04  0.04 99.9 99.9 99.9 99.9 99.9 99.9 29.0 99.9 99.9 99.9  31.2  2.3  2.3 -1.91 0.19 0.19 6 (89)(90)(124)(117)(90)(168)
IC 3104            12 18 46.0 -79 43 34 0.410 26.78 0.18 0.18  429.0  4.0  4.0 12.8 9.9 9.9  45.0  2.0  2.0 0.52 0.02 0.02 23.3 9.9 9.9   2.01  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 13.0 99.9 99.9 99.9 999.9 99.9 99.9  9.99 9.99 9.99 9 (91)(67)(41)  	    	   
DDO 125            12 27 40.9  43 29 44 0.020 27.06 0.05 0.05  194.9  0.2  0.2 12.7 0.3 0.3 112.0  4.0  4.0 0.41 0.01 0.01 22.1 0.2 0.2   1.04  0.10  0.10 99.9 99.9 99.9 99.9 99.9 99.9 35.0  7.3  1.5  1.5  11.2  2.7  2.7 -1.73 0.17 0.17 6 (89)(84)(117)(119)(169)(170)
UGCA 86             3 59 48.3  67  8 19 0.938 27.36 0.17 0.17   67.0  4.0  4.0 14.2 9.9 9.9  25.0  1.0  1.0 0.32 0.03 0.03 22.8 9.9 9.9   0.94  9.99  9.99 99.9 99.9 99.9 99.9 99.9 99.9 860.  8.8  1.0  1.0 122.0  5.0  5.0  9.99 9.99 9.99 9 (92)(41)(125)(119)(172)
DDO 99             11 50 53.0  38 52 49 0.026 27.07 0.14 0.14  251.0  4.0  4.0 13.9 0.1 0.1  70.0  4.0  4.0 0.29 0.01 0.01 22.9 0.2 0.2   0.90  0.09  0.09 99.9 99.9 99.9 99.9 99.9 99.9 52.0 99.9 99.9 99.9  99.9 99.9 99.9 -2.13 0.22 0.22 6 (89)(90)(123)(119)(117)
IC 4662            17 47  8.8 -64 38 30 0.070 26.94 0.17 0.17  302.0  3.0  3.0 11.1 0.3 0.3 111.0  4.0  4.0 0.27 0.01 0.01 18.7 0.2 0.2   0.48  0.05  0.05 99.9 99.9 99.9 99.9 99.9 99.9 180. 99.9 99.9 99.9  99.9 99.9 99.9 -1.34 0.13 0.13 6 (92)(67)(117)(119)
DDO 190            14 24 43.4  44 31 33 0.012 27.23 0.03 0.03  150.0  4.0  4.0 12.8 0.1 0.1  82.0  5.0  5.0 0.10 0.02 0.02 21.4 0.2 0.2   0.64  0.06  0.06 99.9 99.9 99.9 99.9 99.9 99.9 43.0 10.0  2.4  2.4  24.7  2.5  2.5 -2.00 0.08 0.08 6 (89)(93)(126)(117)(169)(170)
KKH 86             13 54 33.5   4 14 35 0.027 27.06 0.16 0.16  287.2  0.7  0.7 17.1 0.3 0.3 177.0  1.0  1.0 0.39 0.01 0.01 23.2 0.2 0.2   0.28  0.03  0.03 99.9 99.9 99.9 99.9 99.9 99.9 0.88 99.9 99.9 99.9  99.9 99.9 99.9 -2.33 0.29 0.29 6 (89)(84)(117)(119)(173)
NGC 4163           12 12  9.1  36 10  9 0.020 27.28 0.03 0.03  165.0  5.0  5.0 13.2 0.3 0.3  11.0  2.0  2.0 0.30 0.05 0.05 21.1 0.2 0.2   0.45  0.05  0.05 99.9 99.9 99.9 99.9 99.9 99.9  7.9  7.4 99.9 99.9   8.7 99.9 99.9 -1.65 0.15 0.15 6 (89)(94)(124)(117)(174)
DDO 113            12 14 57.9  36 13  8 0.020 27.35 0.06 0.06  284.0  6.0  6.0 16.4 0.3 0.3 999.9 99.9 99.9 0.00 0.09 0.09 24.0 0.2 0.2   0.70  0.07  0.07 99.9 99.9 99.9 99.9 99.9 99.9 48.0 99.9 99.9 99.9  99.9 99.9 99.9 -1.99 0.21 0.21 6 (89)(41)(117)(167)
