# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Jul  9 20:54:27 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00015547 -2.00000 9.00000 1.7874677181 2.5582587719    1.786  2.121  3.8928  3.092    5 -0.534 -0.119 -0.597 -0.475 -0.342 -0.292 -0.258
0.00015547 -2.00000 9.00000 1.7949057817 2.5586662292    1.794  2.157  3.9017  3.094    5 -0.622 -0.229 -0.694 -0.543 -0.395 -0.344 -0.308
0.00015547 -2.00000 9.00000 1.7999999523 2.5589430332    1.799  2.181  3.9070  3.092    5 -0.682 -0.299 -0.756 -0.589 -0.432 -0.381 -0.343
0.00015547 -2.00000 9.00000 1.8066576719 2.5593020916    1.806  2.212  3.9134  3.088    5 -0.760 -0.390 -0.834 -0.649 -0.483 -0.431 -0.391
0.00015547 -2.00000 9.00000 1.8166351318 2.5598344803    1.815  2.258  3.9199  3.071    5 -0.875 -0.518 -0.948 -0.746 -0.570 -0.518 -0.476
0.00015547 -2.00000 9.00000 1.8240449429 2.5602257252    1.823  2.293  3.9127  3.009    6 -0.961 -0.602 -1.041 -0.853 -0.686 -0.638 -0.598
0.00015547 -2.00000 9.00000 1.8278969526 2.5604274273    1.827  2.311  3.9047  2.960    6 -1.007 -0.641 -1.090 -0.921 -0.765 -0.720 -0.681
0.00015547 -2.00000 9.00000 1.8287839890 2.5604739189    1.828  2.317  3.9029  2.947    6 -1.022 -0.653 -1.104 -0.940 -0.786 -0.743 -0.704
0.00015547 -2.00000 9.00000 1.8297132254 2.5605223179    1.829  2.320  3.8994  2.930    6 -1.029 -0.656 -1.112 -0.956 -0.808 -0.766 -0.728
0.00015547 -2.00000 9.00000 1.8306521177 2.5605714321    1.829  2.325  3.8924  2.897    6 -1.042 -0.656 -1.121 -0.987 -0.849 -0.809 -0.773
0.00015547 -2.00000 9.00000 1.8313746452 2.5606088638    1.830  2.329  3.8857  2.866    6 -1.053 -0.652 -1.124 -1.012 -0.885 -0.846 -0.812
0.00015547 -2.00000 9.00000 1.8319704533 2.5606398582    1.831  2.333  3.8770  2.828    6 -1.062 -0.639 -1.119 -1.037 -0.926 -0.889 -0.856
0.00015547 -2.00000 9.00000 1.8324046135 2.5606625080    1.831  2.335  3.8683  2.791    6 -1.068 -0.622 -1.109 -1.058 -0.962 -0.927 -0.897
0.00015547 -2.00000 9.00000 1.8326650858 2.5606760979    1.831  2.337  3.8580  2.748    6 -1.073 -0.595 -1.091 -1.077 -1.000 -0.968 -0.940
0.00015547 -2.00000 9.00000 1.8328855038 2.5606875420    1.832  2.339  3.8461  2.698    6 -1.078 -0.561 -1.065 -1.094 -1.039 -1.012 -0.987
0.00015547 -2.00000 9.00000 1.8330711126 2.5606970787    1.832  2.341  3.8334  2.646    6 -1.082 -0.521 -1.035 -1.108 -1.078 -1.056 -1.034
0.00015547 -2.00000 9.00000 1.8332268000 2.5607051849    1.832  2.342  3.8207  2.594    6 -1.085 -0.475 -1.001 -1.119 -1.112 -1.097 -1.079
0.00015547 -2.00000 9.00000 1.8333564997 2.5607120991    1.832  2.343  3.8084  2.544    6 -1.087 -0.424 -0.963 -1.126 -1.142 -1.134 -1.121
0.00015547 -2.00000 9.00000 1.8334641457 2.5607175827    1.832  2.343  3.7972  2.499    6 -1.087 -0.370 -0.924 -1.129 -1.166 -1.166 -1.156
0.00015547 -2.00000 9.00000 1.8335453272 2.5607218742    1.832  2.342  3.7885  2.465    6 -1.086 -0.324 -0.891 -1.129 -1.181 -1.189 -1.182
0.00015547 -2.00000 9.00000 1.8336228132 2.5607259274    1.832  2.341  3.7797  2.430    6 -1.083 -0.273 -0.856 -1.125 -1.194 -1.209 -1.205
0.00015547 -2.00000 9.00000 1.8336865902 2.5607290268    1.832  2.340  3.7717  2.400    6 -1.079 -0.220 -0.821 -1.120 -1.203 -1.225 -1.225
0.00015547 -2.00000 9.00000 1.8337401152 2.5607318878    1.833  2.338  3.7643  2.372    6 -1.074 -0.167 -0.787 -1.114 -1.211 -1.240 -1.243
0.00015547 -2.00000 9.00000 1.8337936401 2.5607347488    1.833  2.332  3.7562  2.346    6 -1.061 -0.101 -0.742 -1.099 -1.210 -1.247 -1.253
0.00015547 -2.00000 9.00000 1.8338510990 2.5607376099    1.833  2.325  3.7485  2.322    6 -1.043 -0.027 -0.692 -1.078 -1.202 -1.247 -1.256
0.00015547 -2.00000 9.00000 1.8339151144 2.5607409477    1.833  2.307  3.7400  2.306    6 -0.998 0.080 -0.613 -1.029 -1.168 -1.222 -1.235
0.00015547 -2.00000 9.00000 1.8339440823 2.5607423782    1.833  2.295  3.7360  2.302    6 -0.968 0.144 -0.566 -0.998 -1.144 -1.202 -1.217
0.00015547 -2.00000 9.00000 1.8339531422 2.5607428551    1.833  2.298  3.7344  2.293    6 -0.975 0.151 -0.566 -1.004 -1.153 -1.213 -1.229
0.00015547 -2.00000 9.00000 1.8340024948 2.5607454777    1.833  2.331  3.7256  2.225    7 -1.057 0.146 -0.612 -1.084 -1.248 -1.317 -1.337
0.00015547 -2.00000 9.00000 1.8340266943 2.5607466698    1.833  2.356  3.7231  2.189    7 -1.120 0.108 -0.664 -1.146 -1.314 -1.386 -1.407
0.00015547 -2.00000 9.00000 1.8340462446 2.5607478619    1.833  2.367  3.7223  2.176    7 -1.147 0.088 -0.687 -1.172 -1.342 -1.415 -1.436
0.00015547 -2.00000 9.00000 1.8341321945 2.5607521534    1.833  2.383  3.7212  2.155    7 -1.187 0.059 -0.723 -1.212 -1.383 -1.457 -1.479
0.00015547 -2.00000 9.00000 1.8346480131 2.5607790947    1.833  2.399  3.7195  2.132    7 -1.227 0.034 -0.756 -1.251 -1.426 -1.502 -1.524
0.00015547 -2.00000 9.00000 1.8349195719 2.5607931614    1.834  2.422  3.7176  2.102    7 -1.285 -0.003 -0.805 -1.308 -1.486 -1.564 -1.587
0.00015547 -2.00000 9.00000 1.8351066113 2.5608026981    1.834  2.454  3.7153  2.060    7 -1.366 -0.060 -0.875 -1.387 -1.569 -1.650 -1.675
0.00015547 -2.00000 9.00000 1.8353736401 2.5608165264    1.834  2.503  3.7124  2.000    7 -1.487 -0.149 -0.982 -1.507 -1.693 -1.778 -1.804
0.00015547 -2.00000 9.00000 1.8356268406 2.5608296394    1.834  2.545  3.7099  1.949    7 -1.592 -0.225 -1.076 -1.610 -1.802 -1.889 -1.916
0.00015547 -2.00000 9.00000 1.8358614445 2.5608417988    1.835  2.586  3.7077  1.899    7 -1.694 -0.299 -1.166 -1.712 -1.907 -1.997 -2.025
0.00015547 -2.00000 9.00000 1.8360768557 2.5608530045    1.835  2.627  3.7056  1.849    7 -1.796 -0.373 -1.257 -1.812 -2.011 -2.104 -2.134
0.00015547 -2.00000 9.00000 1.8362747431 2.5608632565    1.835  2.667  3.7034  1.800    7 -1.899 -0.446 -1.348 -1.913 -2.116 -2.212 -2.242
0.00015547 -2.00000 9.00000 1.8364552259 2.5608725548    1.835  2.708  3.7013  1.751    7 -2.001 -0.521 -1.439 -2.014 -2.221 -2.319 -2.351
0.00015547 -2.00000 9.00000 1.8366200924 2.5608811378    1.835  2.750  3.6991  1.701    7 -2.104 -0.594 -1.530 -2.115 -2.326 -2.427 -2.460
0.00015547 -2.00000 9.00000 1.8367688656 2.5608887672    1.836  2.791  3.6971  1.651    7 -2.208 -0.667 -1.621 -2.216 -2.431 -2.535 -2.569
0.00015547 -2.00000 9.00000 1.8369040489 2.5608956814    1.836  2.833  3.6949  1.601    7 -2.312 -0.739 -1.712 -2.317 -2.537 -2.643 -2.678
0.00015547 -2.00000 9.00000 1.8370274305 2.5609021187    1.836  2.874  3.6927  1.551    7 -2.416 -0.811 -1.803 -2.419 -2.643 -2.751 -2.788
0.00015547 -2.00000 9.00000 1.8371411562 2.5609080791    1.836  2.916  3.6906  1.500    7 -2.520 -0.883 -1.894 -2.521 -2.748 -2.860 -2.898
0.00015547 -2.00000 9.00000 1.8372470140 2.5609135628    1.836  2.958  3.6883  1.449    7 -2.625 -0.950 -1.983 -2.622 -2.855 -2.969 -3.008
0.00015547 -2.00000 9.00000 1.8373458385 2.5609185696    1.836  3.000  3.6861  1.398    7 -2.730 -1.018 -2.073 -2.724 -2.961 -3.079 -3.119
0.00015547 -2.00000 9.00000 1.8374384642 2.5609233379    1.836  3.042  3.6838  1.347    7 -2.836 -1.064 -2.160 -2.828 -3.070 -3.191 -3.233
0.00015547 -2.00000 9.00000 1.8375254869 2.5609278679    1.836  3.085  3.6814  1.295    7 -2.943 -1.102 -2.245 -2.934 -3.181 -3.305 -3.348
0.00015547 -2.00000 9.00000 1.8376080990 2.5609321594    1.836  3.128  3.6791  1.242    7 -3.050 -1.136 -2.328 -3.039 -3.293 -3.419 -3.464
0.00015547 -2.00000 9.00000 1.8376873732 2.5609362125    1.836  3.172  3.6766  1.189    7 -3.159 -1.159 -2.409 -3.145 -3.405 -3.535 -3.581
0.00015547 -2.00000 9.00000 1.8377649784 2.5609402657    1.837  3.215  3.6742  1.135    7 -3.268 -1.177 -2.489 -3.252 -3.518 -3.652 -3.699
0.00015547 -2.00000 9.00000 1.8378428221 2.5609443188    1.837  3.260  3.6715  1.081    7 -3.379 -1.184 -2.565 -3.359 -3.633 -3.770 -3.819
0.00015547 -2.00000 9.00000 1.8379225731 2.5609483719    1.837  3.303  3.6690  1.027    7 -3.488 -1.186 -2.638 -3.464 -3.745 -3.887 -3.937
0.00015547 -2.00000 9.00000 1.8380331993 2.5609540939    1.837  3.360  3.6656  0.956    7 -3.631 -1.164 -2.724 -3.600 -3.893 -4.040 -4.093
0.00015547 -2.00000 9.00000 1.8380885124 2.5609569550    1.837  3.396  3.6634  0.911    7 -3.721 -1.140 -2.773 -3.684 -3.985 -4.137 -4.191
0.00015547 -2.00000 9.00000 1.8381421566 2.5609598160    1.837  3.442  3.6605  0.854    7 -3.835 -1.094 -2.828 -3.790 -4.103 -4.260 -4.317
0.00015547 -2.00000 9.00000 1.8382102251 2.5609631538    1.837  3.496  3.6570  0.786    7 -3.970 -1.047 -2.892 -3.911 -4.239 -4.403 -4.463
0.00015547 -2.00000 9.00000 1.8382555246 2.5609655380    1.837  3.567  3.6522  0.696    7 -4.149 -1.045 -2.989 -4.067 -4.414 -4.587 -4.651
0.00015547 -2.00000 9.00000 1.8382611275 2.5609657764    1.837  3.590  3.6507  0.668    7 -4.204 -1.044 -3.019 -4.116 -4.468 -4.645 -4.709
0.00015547 -2.00000 9.00000 1.8382672071 2.5609662533    1.837  3.619  3.6488  0.630    7 -4.277 -1.042 -3.057 -4.178 -4.539 -4.719 -4.786
0.00015547 -2.00000 9.00000 1.8382717371 2.5609664917    1.837  3.636  3.6476  0.609    7 -4.319 -1.041 -3.079 -4.215 -4.580 -4.763 -4.830
0.00015547 -2.00000 9.00000 1.8382776976 2.5609667301    1.837  3.650  3.6468  0.592    7 -4.354 -1.043 -3.098 -4.245 -4.613 -4.798 -4.866
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00015547 -2.00000 9.17609 0.0936335474 1.1156111956    0.094 -3.050  3.5129  5.463    0 12.396 17.322 15.036 13.220 12.125 11.738 11.635
0.00015547 -2.00000 9.17609 0.0945794433 1.1241619587    0.094 -3.024  3.5167  5.456    0 12.329 17.219 14.912 13.113 12.060 11.682 11.578
0.00015547 -2.00000 9.17609 0.0977046117 1.1516410112    0.098 -2.932  3.5295  5.429    0 12.099 16.837 14.484 12.754 11.837 11.485 11.382
0.00015547 -2.00000 9.17609 0.0988009572 1.1610115767    0.099 -2.900  3.5340  5.420    0 12.019 16.682 14.334 12.630 11.759 11.416 11.313
0.00015547 -2.00000 9.17609 0.0997818187 1.1692812443    0.100 -2.870  3.5381  5.411    0 11.946 16.539 14.198 12.518 11.688 11.352 11.250
0.00015547 -2.00000 9.17609 0.1035686582 1.2002434731    0.103 -2.759  3.5536  5.378    1 11.669 15.965 13.690 12.109 11.415 11.108 11.008
0.00015547 -2.00000 9.17609 0.1234388798 1.3415665627    0.123 -2.485  3.5816  5.292    1 10.982 14.657 12.621 11.249 10.731 10.469 10.378
0.00015547 -2.00000 9.17609 0.1433091164 1.4560320377    0.143 -2.314  3.5950  5.240    1 10.556 13.929 12.031 10.771 10.304 10.061 9.977
0.00015547 -2.00000 9.17609 0.1631793380 1.5515257120    0.163 -2.186  3.6038  5.203    1 10.235 13.427 11.611 10.420 9.980 9.751 9.671
0.00015547 -2.00000 9.17609 0.2029198259 1.7036917210    0.203 -1.987  3.6158  5.147    1 9.738 12.694 10.987 9.885 9.479 9.267 9.194
0.00015547 -2.00000 9.17609 0.2525954247 1.8468697071    0.252 -1.795  3.6267  5.094    1 9.258 12.014 10.398 9.373 8.995 8.799 8.731
0.00015547 -2.00000 9.17609 0.3022710085 1.9574397802    0.302 -1.638  3.6355  5.050    1 8.866 11.467 9.923 8.955 8.599 8.416 8.353
0.00015547 -2.00000 9.17609 0.3519465625 2.0465965271    0.352 -1.504  3.6432  5.013    1 8.530 11.003 9.519 8.599 8.261 8.089 8.030
0.00015547 -2.00000 9.17609 0.4016221464 2.1207315922    0.401 -1.377  3.6513  4.976    1 8.213 10.556 9.135 8.262 7.942 7.781 7.727
0.00015547 -2.00000 9.17609 0.4512977004 2.1838121414    0.451 -1.238  3.6640  4.938    1 7.864 10.005 8.687 7.883 7.591 7.448 7.400
0.00015547 -2.00000 9.17609 0.4924911261 2.2296371460    0.492 -1.109  3.6770  4.899    1 7.542 9.483 8.273 7.537 7.272 7.145 7.104
0.00015547 -2.00000 9.17609 0.5009732842 2.2384552956    0.501 -1.084  3.6795  4.892    1 7.479 9.382 8.193 7.469 7.209 7.086 7.047
0.00015547 -2.00000 9.17609 0.5506489277 2.2841949463    0.550 -0.922  3.6960  4.837    1 7.076 8.746 7.692 7.044 6.815 6.713 6.682
0.00015547 -2.00000 9.17609 0.6003244519 2.3213412762    0.600 -0.757  3.7161  4.789    1 6.662 8.080 7.177 6.614 6.421 6.342 6.322
0.00015547 -2.00000 9.17609 0.6475822926 2.3506665230    0.648 -0.602  3.7367  4.750    1 6.275 7.477 6.707 6.224 6.065 6.009 5.999
0.00015547 -2.00000 9.17609 0.6499999762 2.3520355225    0.650 -0.595  3.7377  4.748    1 6.256 7.448 6.685 6.205 6.048 5.993 5.983
0.00015547 -2.00000 9.17609 0.6587355733 2.3568856716    0.659 -0.566  3.7418  4.742    1 6.186 7.341 6.600 6.135 5.985 5.935 5.926
0.00015547 -2.00000 9.17609 0.6999999881 2.3779268265    0.700 -0.438  3.7603  4.715    1 5.865 6.867 6.222 5.826 5.707 5.677 5.676
0.00015547 -2.00000 9.17609 0.7337408066 2.3931243420    0.734 -0.337  3.7748  4.692    1 5.614 6.524 5.936 5.591 5.494 5.478 5.482
0.00015547 -2.00000 9.17609 0.7500000000 2.3998889923    0.750 -0.290  3.7815  4.682    1 5.496 6.368 5.804 5.482 5.395 5.385 5.392
0.00015547 -2.00000 9.17609 0.7632482648 2.4051566124    0.763 -0.253  3.7862  4.670    1 5.403 6.251 5.700 5.395 5.316 5.310 5.319
0.00015547 -2.00000 9.17609 0.8000000119 2.4187245369    0.800 -0.152  3.7987  4.640    1 5.149 5.940 5.421 5.159 5.099 5.106 5.119
0.00015547 -2.00000 9.17609 0.8500000238 2.4350347519    0.850 -0.019  3.8153  4.600    1 4.818 5.550 5.056 4.848 4.814 4.837 4.855
0.00015547 -2.00000 9.17609 0.8999999762 2.4492788315    0.899  0.107  3.8316  4.563    1 4.503 5.190 4.707 4.547 4.537 4.577 4.600
0.00015547 -2.00000 9.17609 0.9353555441 2.4583008289    0.935  0.192  3.8433  4.542    1 4.291 4.951 4.468 4.343 4.353 4.403 4.429
0.00015547 -2.00000 9.17609 0.9500000477 2.4618122578    0.950  0.226  3.8481  4.533    1 4.204 4.854 4.371 4.260 4.278 4.333 4.360
0.00015547 -2.00000 9.17609 0.9693944454 2.4662756920    0.969  0.271  3.8550  4.525    1 4.092 4.729 4.244 4.154 4.182 4.244 4.272
0.00015547 -2.00000 9.17609 1.0000000000 2.4729156494    1.000  0.341  3.8657  4.512    1 3.917 4.534 4.045 3.988 4.034 4.105 4.136
0.00015547 -2.00000 9.17609 1.0329110622 2.4795532227    1.033  0.415  3.8792  4.506    1 3.733 4.330 3.833 3.817 3.887 3.969 4.002
0.00015547 -2.00000 9.17609 1.0499999523 2.4828116894    1.050  0.452  3.8862  4.504    1 3.639 4.226 3.724 3.729 3.812 3.900 3.933
0.00015547 -2.00000 9.17609 1.0638502836 2.4853644371    1.063  0.482  3.8923  4.504    1 3.565 4.145 3.638 3.662 3.755 3.848 3.882
0.00015547 -2.00000 9.17609 1.0936051607 2.4905979633    1.093  0.545  3.9051  4.504    1 3.407 3.973 3.458 3.522 3.638 3.739 3.774
0.00015547 -2.00000 9.17609 1.1000000238 2.4916803837    1.099  0.558  3.9078  4.504    1 3.374 3.937 3.420 3.493 3.613 3.716 3.751
0.00015547 -2.00000 9.17609 1.1027833223 2.4921467304    1.102  0.564  3.9090  4.504    1 3.359 3.921 3.404 3.480 3.603 3.707 3.741
0.00015547 -2.00000 9.17609 1.1254961491 2.4958553314    1.125  0.611  3.9183  4.503    1 3.242 3.796 3.275 3.380 3.519 3.628 3.664
0.00015547 -2.00000 9.17609 1.1455131769 2.4989838600    1.145  0.652  3.9264  4.502    1 3.140 3.690 3.167 3.297 3.449 3.562 3.598
0.00015547 -2.00000 9.17609 1.1499999762 2.4996678829    1.149  0.661  3.9282  4.502    1 3.117 3.667 3.143 3.279 3.434 3.548 3.583
0.00015547 -2.00000 9.17609 1.1735055447 2.5031535625    1.173  0.709  3.9374  4.500    1 2.998 3.550 3.026 3.190 3.358 3.475 3.512
0.00015547 -2.00000 9.17609 1.2000000477 2.5068950653    1.200  0.763  3.9477  4.497    1 2.863 3.420 2.902 3.093 3.274 3.395 3.432
0.00015547 -2.00000 9.17609 1.2034162283 2.5073635578    1.203  0.770  3.9490  4.497    1 2.846 3.404 2.886 3.080 3.263 3.384 3.422
0.00015547 -2.00000 9.17609 1.2483799458 2.5132579803    1.248  0.861  3.9661  4.489    1 2.617 3.182 2.690 2.920 3.122 3.249 3.290
0.00015547 -2.00000 9.17609 1.2500000000 2.5134611130    1.250  0.865  3.9667  4.489    1 2.609 3.174 2.683 2.915 3.117 3.244 3.285
0.00015547 -2.00000 9.17609 1.2808376551 2.5172183514    1.281  0.928  3.9783  4.483    1 2.450 3.022 2.555 2.807 3.020 3.151 3.195
0.00015547 -2.00000 9.17609 1.2999999523 2.5194499493    1.300  0.968  3.9856  4.478    1 2.350 2.929 2.478 2.741 2.961 3.094 3.139
0.00015547 -2.00000 9.17609 1.3007465601 2.5195353031    1.301  0.970  3.9859  4.478    1 2.346 2.925 2.475 2.738 2.958 3.092 3.137
0.00015547 -2.00000 9.17609 1.3210718632 2.5218183994    1.321  1.014  3.9938  4.472    1 2.234 2.822 2.392 2.666 2.892 3.028 3.075
0.00015547 -2.00000 9.17609 1.3409770727 2.5239770412    1.341  1.059  4.0014  4.464    1 2.122 2.719 2.309 2.592 2.823 2.962 3.011
0.00015547 -2.00000 9.17609 1.3500000238 2.5249314308    1.350  1.080  4.0046  4.459    1 2.070 2.672 2.270 2.558 2.791 2.930 2.980
0.00015547 -2.00000 9.17609 1.3598812819 2.5259599686    1.360  1.102  4.0081  4.453    1 2.014 2.620 2.228 2.520 2.755 2.894 2.946
0.00015547 -2.00000 9.17609 1.3795828819 2.5279603004    1.380  1.148  4.0140  4.438    1 1.901 2.515 2.141 2.439 2.677 2.818 2.872
0.00015547 -2.00000 9.17609 1.3974028826 2.5297138691    1.398  1.189  4.0179  4.418    1 1.798 2.417 2.055 2.357 2.598 2.740 2.795
0.00015547 -2.00000 9.17609 1.3999999762 2.5299651623    1.400  1.195  4.0183  4.414    1 1.783 2.402 2.042 2.344 2.585 2.727 2.782
0.00015547 -2.00000 9.17609 1.4170706272 2.5315904617    1.417  1.234  4.0203  4.389    1 1.686 2.304 1.953 2.258 2.500 2.642 2.697
0.00015547 -2.00000 9.17609 1.4354439974 2.5332901478    1.436  1.276  4.0204  4.353    1 1.581 2.194 1.848 2.154 2.396 2.537 2.593
0.00015547 -2.00000 9.17609 1.4500000477 2.5346016884    1.450  1.310  4.0184  4.315    1 1.495 2.099 1.754 2.058 2.300 2.438 2.494
0.00015547 -2.00000 9.17609 1.4518871307 2.5347695351    1.452  1.314  4.0181  4.310    1 1.484 2.087 1.741 2.046 2.287 2.425 2.481
0.00015547 -2.00000 9.17609 1.4691467285 2.5362813473    1.469  1.356  4.0138  4.256    1 1.380 1.966 1.617 1.919 2.158 2.292 2.348
0.00015547 -2.00000 9.17609 1.4834740162 2.5375056267    1.484  1.394  4.0098  4.206    1 1.284 1.855 1.503 1.802 2.040 2.171 2.226
0.00015547 -2.00000 9.17609 1.4900952578 2.5380623341    1.490  1.413  4.0083  4.183    1 1.237 1.802 1.449 1.747 1.984 2.114 2.168
0.00015547 -2.00000 9.17609 1.4971731901 2.5386512280    1.497  1.448  4.0205  4.199    1 1.150 1.742 1.417 1.726 1.969 2.104 2.162
0.00015547 -2.00000 9.17609 1.4986151457 2.5387704372    1.499  1.466  4.0304  4.221    1 1.105 1.723 1.419 1.736 1.983 2.123 2.184
0.00015547 -2.00000 9.17609 1.4991976023 2.5388183594    1.499  1.485  4.0400  4.241    1 1.057 1.703 1.418 1.741 1.993 2.137 2.201
0.00015547 -2.00000 9.17609 1.4994609356 2.5388400555    1.500  1.503  4.0469  4.250    1 1.012 1.679 1.407 1.735 1.989 2.137 2.202
0.00015547 -2.00000 9.17609 1.4995849133 2.5388503075    1.500  1.514  4.0502  4.253    1 0.985 1.662 1.397 1.727 1.983 2.132 2.198
0.00015547 -2.00000 9.17609 1.4996771812 2.5388579369    1.500  1.514  4.0443  4.230    2 0.986 1.643 1.368 1.695 1.948 2.093 2.158
0.00015547 -2.00000 9.17609 1.4998164177 2.5388693810    1.500  1.519  4.0356  4.190    2 0.973 1.601 1.313 1.634 1.884 2.024 2.087
0.00015547 -2.00000 9.17609 1.5000000000 2.5388846397    1.500  1.534  4.0259  4.136    2 0.936 1.531 1.228 1.542 1.789 1.923 1.984
0.00015547 -2.00000 9.17609 1.5001935959 2.5389006138    1.500  1.547  4.0188  4.094    2 0.902 1.475 1.160 1.470 1.713 1.843 1.902
0.00015547 -2.00000 9.17609 1.5006165504 2.5389354229    1.501  1.561  4.0086  4.039    2 0.867 1.410 1.078 1.380 1.619 1.742 1.799
0.00015547 -2.00000 9.17609 1.5012910366 2.5389907360    1.501  1.573  3.9973  3.983    2 0.838 1.353 1.000 1.292 1.525 1.642 1.696
0.00015547 -2.00000 9.17609 1.5021468401 2.5390610695    1.502  1.583  3.9851  3.924    2 0.811 1.300 0.924 1.204 1.430 1.540 1.591
0.00015547 -2.00000 9.17609 1.5029900074 2.5391304493    1.503  1.593  3.9726  3.864    2 0.787 1.256 0.855 1.121 1.339 1.442 1.489
0.00015547 -2.00000 9.17609 1.5037157536 2.5391898155    1.504  1.601  3.9600  3.806    2 0.767 1.222 0.796 1.045 1.253 1.349 1.394
0.00015547 -2.00000 9.17609 1.5043172836 2.5392391682    1.504  1.608  3.9475  3.749    2 0.751 1.196 0.749 0.978 1.174 1.264 1.306
0.00015547 -2.00000 9.17609 1.5048186779 2.5392801762    1.505  1.613  3.9350  3.694    2 0.737 1.178 0.713 0.919 1.101 1.185 1.224
0.00015547 -2.00000 9.17609 1.5052442551 2.5393149853    1.505  1.617  3.9226  3.641    2 0.726 1.170 0.689 0.867 1.035 1.113 1.150
0.00015547 -2.00000 9.17609 1.5056123734 2.5393450260    1.506  1.621  3.9104  3.588    2 0.718 1.169 0.677 0.823 0.973 1.047 1.081
0.00015547 -2.00000 9.17609 1.5059356689 2.5393712521    1.506  1.624  3.8982  3.537    2 0.711 1.177 0.678 0.786 0.918 0.986 1.019
0.00015547 -2.00000 9.17609 1.5062235594 2.5393948555    1.506  1.626  3.8861  3.487    2 0.706 1.191 0.689 0.757 0.868 0.932 0.963
0.00015547 -2.00000 9.17609 1.5064829588 2.5394160748    1.507  1.627  3.8741  3.437    2 0.702 1.211 0.707 0.736 0.826 0.884 0.913
0.00015547 -2.00000 9.17609 1.5067193508 2.5394353867    1.507  1.629  3.8622  3.388    2 0.699 1.234 0.729 0.719 0.788 0.840 0.867
0.00015547 -2.00000 9.17609 1.5069367886 2.5394530296    1.507  1.629  3.8503  3.340    2 0.697 1.262 0.756 0.707 0.754 0.799 0.823
0.00015547 -2.00000 9.17609 1.5071387291 2.5394694805    1.507  1.629  3.8386  3.293    2 0.696 1.294 0.784 0.697 0.723 0.760 0.782
0.00015547 -2.00000 9.17609 1.5073274374 2.5394847393    1.507  1.629  3.8271  3.247    2 0.697 1.330 0.814 0.690 0.695 0.724 0.743
0.00015547 -2.00000 9.17609 1.5075054169 2.5394992828    1.508  1.629  3.8164  3.205    2 0.698 1.368 0.845 0.686 0.673 0.693 0.709
0.00015547 -2.00000 9.17609 1.5076750517 2.5395131111    1.508  1.628  3.8068  3.168    2 0.700 1.408 0.875 0.683 0.654 0.666 0.679
0.00015547 -2.00000 9.17609 1.5078470707 2.5395271778    1.508  1.627  3.7982  3.135    2 0.703 1.448 0.906 0.684 0.640 0.644 0.655
0.00015547 -2.00000 9.17609 1.5080430508 2.5395431519    1.508  1.624  3.7900  3.104    2 0.709 1.492 0.938 0.687 0.629 0.627 0.634
0.00015547 -2.00000 9.17609 1.5082931519 2.5395634174    1.508  1.620  3.7811  3.073    2 0.721 1.547 0.979 0.697 0.624 0.613 0.617
0.00015547 -2.00000 9.17609 1.5086027384 2.5395886898    1.509  1.612  3.7717  3.044    2 0.741 1.620 1.030 0.715 0.626 0.606 0.607
0.00015547 -2.00000 9.17609 1.5089765787 2.5396189690    1.509  1.599  3.7623  3.019    2 0.772 1.707 1.094 0.746 0.641 0.611 0.608
0.00015547 -2.00000 9.17609 1.5090814829 2.5396275520    1.509  1.595  3.7598  3.013    2 0.782 1.732 1.112 0.755 0.646 0.614 0.610
0.00015547 -2.00000 9.17609 1.5092982054 2.5396451950    1.509  1.590  3.7559  3.002    2 0.794 1.771 1.138 0.767 0.651 0.615 0.609
0.00015547 -2.00000 9.17609 1.5099468231 2.5396978855    1.510  1.593  3.7468  2.963    3 0.787 1.828 1.164 0.760 0.628 0.583 0.573
0.00015547 -2.00000 9.17609 1.5108091831 2.5397677422    1.511  1.630  3.7405  2.901    3 0.694 1.782 1.094 0.666 0.524 0.472 0.460
